Calibration
2613	0	437	12.0453	1457	24.7269	2007	37.2672	2337	50.1261	2614	
2687	0	420	12.0453	1527	24.7269	2076	37.2672	2409	50.1261	2688	
2582	0	406	12.0453	1496	24.7269	2010	37.2672	2316	50.1261	2583	
2891	0	417	12.0453	1760	24.7269	2308	37.2672	2623	50.1261	2892	
3080	0	451	12.0453	1885	24.7269	2468	37.2672	2807	50.1261	3081	
2800	0	417	12.0453	1654	24.7269	2207	37.2672	2530	50.1261	2801	
2971	0	437	12.0453	1855	24.7269	2384	37.2672	2702	50.1261	2972	
3177	0	434	12.0453	2032	24.7269	2601	37.2672	2939	50.1261	3178	
2868	0	436	12.0453	1598	24.7269	2184	37.2672	2556	50.1261	2869	
2665	0	414	12.0453	1453	24.7269	2022	37.2672	2368	50.1261	2666	
2735	0	410	12.0453	1472	24.7269	2063	37.2672	2438	50.1261	2736	
2721	0	424	12.0453	1463	24.7269	2069	37.2672	2434	50.1261	2722	
2639	0	427	12.0453	1407	24.7269	1989	37.2672	2351	50.1261	2640	
2583	0	431	12.0453	1413	24.7269	1970	37.2672	2308	50.1261	2584	
2500	0	401	12.0453	1365	24.7269	1893	37.2672	2236	50.1261	2501	
2503	0	410	12.0453	1374	24.7269	1897	37.2672	2246	50.1261	2504	
2531	0	419	12.0453	1380	24.7269	1905	37.2672	2273	50.1261	2532	
2605	0	417	12.0453	1368	24.7269	1952	37.2672	2361	50.1261	2606	
2512	0	394	12.0453	1322	24.7269	1876	37.2672	2247	50.1261	2513	
2887	0	414	12.0453	1584	24.7269	2183	37.2672	2584	50.1261	2888	
2741	0	416	12.0453	1570	24.7269	2112	37.2672	2470	50.1261	2742	
2731	0	418	12.0453	1542	24.7269	2086	37.2672	2451	50.1261	2732	
2635	0	428	12.0453	1445	24.7269	1993	37.2672	2355	50.1261	2636	
2620	0	416	12.0453	1414	24.7269	1966	37.2672	2329	50.1261	2621	
2607	0	417	12.0453	1399	24.7269	1963	37.2672	2321	50.1261	2608	
2523	0	403	12.0453	1380	24.7269	1918	37.2672	2254	50.1261	2524	
2486	0	412	12.0453	1403	24.7269	1912	37.2672	2222	50.1261	2487	
2725	0	436	12.0453	1593	24.7269	2126	37.2672	2449	50.1261	2726	
2683	0	415	12.0453	1581	24.7269	2099	37.2672	2415	50.1261	2684	
2848	0	429	12.0453	1758	24.7269	2277	37.2672	2582	50.1261	2849	
3386	0	445	12.0453	2254	24.7269	2794	37.2672	3114	50.1261	3387	
3524	0	451	12.0453	2333	24.7269	2901	37.2672	3240	50.1261	3525	
2936	0	413	12.0453	1796	24.7269	2340	37.2672	2664	50.1261	2937	
2571	0	409	12.0453	1418	24.7269	1960	37.2672	2291	50.1261	2572	
2870	0	432	12.0453	1700	24.7269	2249	37.2672	2587	50.1261	2871	
2745	0	422	12.0453	1507	24.7269	2089	37.2672	2446	50.1261	2746	
2585	0	395	12.0453	1414	24.7269	1962	37.2672	2298	50.1261	2586	
2613	0	409	12.0453	1378	24.7269	1957	37.2672	2323	50.1261	2614	
2805	0	428	12.0453	1511	24.7269	2141	37.2672	2518	50.1261	2806	
2648	0	405	12.0453	1383	24.7269	1991	37.2672	2362	50.1261	2649	
2577	0	418	12.0453	1391	24.7269	1956	37.2672	2303	50.1261	2578	
2568	0	419	12.0453	1379	24.7269	1931	37.2672	2293	50.1261	2569	
2578	0	415	12.0453	1409	24.7269	1941	37.2672	2304	50.1261	2579	
2593	0	416	12.0453	1424	24.7269	1960	37.2672	2322	50.1261	2594	
2527	0	436	12.0453	1398	24.7269	1925	37.2672	2272	50.1261	2528	
2565	0	435	12.0453	1421	24.7269	1947	37.2672	2298	50.1261	2566	
2841	0	410	12.0453	1606	24.7269	2171	37.2672	2549	50.1261	2842	
2880	0	427	12.0453	1643	24.7269	2219	37.2672	2596	50.1261	2881	
2744	0	410	12.0453	1565	24.7269	2112	37.2672	2471	50.1261	2745	
2668	0	405	12.0453	1452	24.7269	2006	37.2672	2378	50.1261	2669	
2728	0	428	12.0453	1472	24.7269	2047	37.2672	2432	50.1261	2729	
2667	0	404	12.0453	1466	24.7269	2023	37.2672	2382	50.1261	2668	
2581	0	410	12.0453	1476	24.7269	1996	37.2672	2321	50.1261	2582	
3040	0	421	12.0453	1901	24.7269	2442	37.2672	2769	50.1261	3041	
2905	0	418	12.0453	1762	24.7269	2304	37.2672	2634	50.1261	2906	
2770	0	416	12.0453	1622	24.7269	2166	37.2672	2498	50.1261	2771	
2898	0	447	12.0453	1779	24.7269	2308	37.2672	2626	50.1261	2899	
2912	0	434	12.0453	1759	24.7269	2295	37.2672	2627	50.1261	2913	
2900	0	435	12.0453	1751	24.7269	2288	37.2672	2620	50.1261	2901	
2888	0	436	12.0453	1742	24.7269	2280	37.2672	2611	50.1261	2889	
2599	0	412	12.0453	1436	24.7269	1991	37.2672	2331	50.1261	2600	
2963	0	419	12.0453	1746	24.7269	2297	37.2672	2652	50.1261	2964	
2694	0	418	12.0453	1532	24.7269	2059	37.2672	2399	50.1261	2695	
2524	0	401	12.0453	1375	24.7269	1906	37.2672	2242	50.1261	2525	
2595	0	423	12.0453	1406	24.7269	1966	37.2672	2315	50.1261	2596	
2673	0	424	12.0453	1427	24.7269	2019	37.2672	2391	50.1261	2674	
2650	0	426	12.0453	1390	24.7269	1979	37.2672	2356	50.1261	2651	
2568	0	423	12.0453	1355	24.7269	1917	37.2672	2278	50.1261	2569	
2538	0	411	12.0453	1368	24.7269	1910	37.2672	2264	50.1261	2539	
2576	0	408	12.0453	1408	24.7269	1944	37.2672	2303	50.1261	2577	
2483	0	415	12.0453	1349	24.7269	1876	37.2672	2220	50.1261	2484	
2483	0	399	12.0453	1381	24.7269	1892	37.2672	2226	50.1261	2484	
2602	0	433	12.0453	1442	24.7269	1969	37.2672	2323	50.1261	2603	
2891	0	421	12.0453	1602	24.7269	2196	37.2672	2592	50.1261	2892	
2887	0	422	12.0453	1639	24.7269	2220	37.2672	2600	50.1261	2888	
2763	0	404	12.0453	1532	24.7269	2099	37.2672	2474	50.1261	2764	
2851	0	431	12.0453	1572	24.7269	2151	37.2672	2542	50.1261	2852	
2746	0	401	12.0453	1529	24.7269	2083	37.2672	2456	50.1261	2747	
2869	0	436	12.0453	1642	24.7269	2212	37.2672	2580	50.1261	2870	
2928	0	423	12.0453	1770	24.7269	2320	37.2672	2660	50.1261	2929	
3062	0	428	12.0453	1924	24.7269	2461	37.2672	2792	50.1261	3063	
3336	0	448	12.0453	2236	24.7269	2761	37.2672	3088	50.1261	3337	
2833	0	437	12.0453	1728	24.7269	2256	37.2672	2587	50.1261	2834	
2663	0	431	12.0453	1571	24.7269	2084	37.2672	2399	50.1261	2664	
2557	0	428	12.0453	1449	24.7269	1964	37.2672	2283	50.1261	2558	
3071	0	433	12.0453	1872	24.7269	2460	37.2672	2812	50.1261	3072	
2504	0	424	12.0453	1446	24.7269	2001	37.2672	2302	50.1261	2505	
2584	0	422	12.0453	1427	24.7269	1998	37.2672	2334	50.1261	2585	
2637	0	437	12.0453	1477	24.7269	2028	37.2672	2358	50.1261	2638	
2614	0	416	12.0453	1468	24.7269	2008	37.2672	2335	50.1261	2615	
3401	0	429	12.0453	2183	24.7269	2782	37.2672	3125	50.1261	3402	
2682	0	409	12.0453	1495	24.7269	2060	37.2672	2406	50.1261	2683	
2603	0	401	12.0453	1402	24.7269	1970	37.2672	2320	50.1261	2604	
2622	0	429	12.0453	1423	24.7269	1990	37.2672	2346	50.1261	2623	
2585	0	424	12.0453	1380	24.7269	1950	37.2672	2307	50.1261	2586	
2586	0	436	12.0453	1412	24.7269	1961	37.2672	2314	50.1261	2587	
2649	0	415	12.0453	1434	24.7269	1991	37.2672	2362	50.1261	2650	
2636	0	413	12.0453	1465	24.7269	2003	37.2672	2362	50.1261	2637	
2577	0	425	12.0453	1445	24.7269	1971	37.2672	2306	50.1261	2578	
2726	0	435	12.0453	1549	24.7269	2099	37.2672	2454	50.1261	2727	
2892	0	413	12.0453	1603	24.7269	2206	37.2672	2598	50.1261	2893	
2831	0	415	12.0453	1594	24.7269	2162	37.2672	2544	50.1261	2832	
2837	0	416	12.0453	1610	24.7269	2173	37.2672	2549	50.1261	2838	
2875	0	423	12.0453	1674	24.7269	2219	37.2672	2584	50.1261	2876	
2778	0	417	12.0453	1570	24.7269	2128	37.2672	2494	50.1261	2779	
2832	0	429	12.0453	1668	24.7269	2207	37.2672	2555	50.1261	2833	
2975	0	441	12.0453	1807	24.7269	2367	37.2672	2708	50.1261	2976	
2880	0	423	12.0453	1718	24.7269	2271	37.2672	2610	50.1261	2881	
2751	0	427	12.0453	1633	24.7269	2160	37.2672	2482	50.1261	2752	
2686	0	435	12.0453	1540	24.7269	2112	37.2672	2446	50.1261	2687	
2728	0	428	12.0453	1616	24.7269	2152	37.2672	2476	50.1261	2729	
2588	0	414	12.0453	1424	24.7269	1968	37.2672	2313	50.1261	2589	
2870	0	423	12.0453	1710	24.7269	2266	37.2672	2604	50.1261	2871	
2565	0	407	12.0453	1393	24.7269	1948	37.2672	2296	50.1261	2566	
2566	0	413	12.0453	1386	24.7269	1952	37.2672	2299	50.1261	2567	
2637	0	439	12.0453	1504	24.7269	2039	37.2672	2362	50.1261	2638	
2803	0	425	12.0453	1681	24.7269	2210	37.2672	2527	50.1261	2804	
2609	0	406	12.0453	1475	24.7269	2011	37.2672	2336	50.1261	2610	
2482	0	395	12.0453	1405	24.7269	1907	37.2672	2222	50.1261	2483	
2607	0	421	12.0453	1463	24.7269	2003	37.2672	2337	50.1261	2608	
2567	0	396	12.0453	1401	24.7269	1944	37.2672	2293	50.1261	2568	
2573	0	412	12.0453	1397	24.7269	1938	37.2672	2295	50.1261	2574	
2556	0	429	12.0453	1399	24.7269	1932	37.2672	2282	50.1261	2557	
2686	0	430	12.0453	1486	24.7269	2026	37.2672	2397	50.1261	2687	
2684	0	431	12.0453	1503	24.7269	2039	37.2672	2403	50.1261	2685	
2625	0	418	12.0453	1450	24.7269	1996	37.2672	2344	50.1261	2626	
2653	0	437	12.0453	1530	24.7269	2046	37.2672	2384	50.1261	2654	
2861	0	418	12.0453	1589	24.7269	2190	37.2672	2572	50.1261	2862	
2885	0	407	12.0453	1710	24.7269	2241	37.2672	2604	50.1261	2886	
3027	0	424	12.0453	1750	24.7269	2323	37.2672	2718	50.1261	3028	
2928	0	420	12.0453	1733	24.7269	2282	37.2672	2644	50.1261	2929	
2772	0	406	12.0453	1505	24.7269	2077	37.2672	2472	50.1261	2773	
2602	0	412	12.0453	1424	24.7269	1975	37.2672	2328	50.1261	2603	
2922	0	423	12.0453	1709	24.7269	2274	37.2672	2641	50.1261	2923	
2750	0	428	12.0453	1600	24.7269	2150	37.2672	2487	50.1261	2751	
2655	0	429	12.0453	1505	24.7269	2040	37.2672	2375	50.1261	2656	
2805	0	439	12.0453	1641	24.7269	2180	37.2672	2528	50.1261	2806	
2959	0	421	12.0453	1799	24.7269	2374	37.2672	2705	50.1261	2960	
2662	0	414	12.0453	1490	24.7269	2064	37.2672	2397	50.1261	2663	
2794	0	415	12.0453	1603	24.7269	2154	37.2672	2498	50.1261	2795	
2594	0	415	12.0453	1473	24.7269	2042	37.2672	2364	50.1261	2595	
2506	0	408	12.0453	1406	24.7269	1940	37.2672	2257	50.1261	2507	
2965	0	440	12.0453	1857	24.7269	2371	37.2672	2691	50.1261	2966	
3431	0	448	12.0453	2343	24.7269	2858	37.2672	3173	50.1261	3432	
3330	0	423	12.0453	2133	24.7269	2702	37.2672	3057	50.1261	3331	
2659	0	421	12.0453	1442	24.7269	2013	37.2672	2381	50.1261	2660	
2615	0	408	12.0453	1479	24.7269	2013	37.2672	2344	50.1261	2616	
2784	0	419	12.0453	1644	24.7269	2180	37.2672	2515	50.1261	2785	
2641	0	434	12.0453	1515	24.7269	2050	37.2672	2385	50.1261	2642	
2663	0	427	12.0453	1469	24.7269	2031	37.2672	2401	50.1261	2664	
2749	0	428	12.0453	1529	24.7269	2079	37.2672	2458	50.1261	2750	
2656	0	430	12.0453	1479	24.7269	2015	37.2672	2376	50.1261	2657	
2669	0	414	12.0453	1487	24.7269	2033	37.2672	2387	50.1261	2670	
2745	0	426	12.0453	1558	24.7269	2104	37.2672	2468	50.1261	2746	
2928	0	430	12.0453	1575	24.7269	2220	37.2672	2636	50.1261	2929	
2854	0	414	12.0453	1600	24.7269	2175	37.2672	2565	50.1261	2855	
2763	0	427	12.0453	1517	24.7269	2089	37.2672	2477	50.1261	2764	
2792	0	415	12.0453	1538	24.7269	2115	37.2672	2498	50.1261	2793	
2638	0	403	12.0453	1428	24.7269	1982	37.2672	2353	50.1261	2639	
2661	0	414	12.0453	1512	24.7269	2048	37.2672	2389	50.1261	2662	
2655	0	409	12.0453	1470	24.7269	2029	37.2672	2378	50.1261	2656	
2695	0	425	12.0453	1555	24.7269	2088	37.2672	2423	50.1261	2696	
2533	0	418	12.0453	1435	24.7269	1939	37.2672	2260	50.1261	2534	
2577	0	400	12.0453	1404	24.7269	1942	37.2672	2286	50.1261	2578	
2698	0	411	12.0453	1486	24.7269	2037	37.2672	2393	50.1261	2699	
2738	0	422	12.0453	1520	24.7269	2082	37.2672	2434	50.1261	2739	
2472	0	414	12.0453	1363	24.7269	1877	37.2672	2197	50.1261	2473	
2671	0	430	12.0453	1518	24.7269	2046	37.2672	2383	50.1261	2672	
3041	0	420	12.0453	1850	24.7269	2429	37.2672	2777	50.1261	3042	
3050	0	438	12.0453	1902	24.7269	2446	37.2672	2773	50.1261	3051	
3591	0	423	12.0453	2474	24.7269	3005	37.2672	3324	50.1261	3592	
3397	0	451	12.0453	2286	24.7269	2822	37.2672	3141	50.1261	3398	
2718	0	435	12.0453	1485	24.7269	2060	37.2672	2425	50.1261	2719	
2894	0	438	12.0453	1682	24.7269	2263	37.2672	2614	50.1261	2895	
2593	0	397	12.0453	1398	24.7269	1955	37.2672	2308	50.1261	2594	
2508	0	404	12.0453	1370	24.7269	1908	37.2672	2246	50.1261	2509	
2664	0	427	12.0453	1480	24.7269	2026	37.2672	2383	50.1261	2665	
2692	0	416	12.0453	1490	24.7269	2043	37.2672	2407	50.1261	2693	
2674	0	422	12.0453	1517	24.7269	2042	37.2672	2401	50.1261	2675	
2648	0	422	12.0453	1459	24.7269	1993	37.2672	2372	50.1261	2649	
2651	0	424	12.0453	1471	24.7269	2030	37.2672	2407	50.1261	2652	
2807	0	405	12.0453	1539	24.7269	2141	37.2672	2529	50.1261	2808	
2990	0	440	12.0453	1709	24.7269	2297	37.2672	2699	50.1261	2991	
2864	0	416	12.0453	1558	24.7269	2169	37.2672	2596	50.1261	2865	
2687	0	403	12.0453	1497	24.7269	2047	37.2672	2410	50.1261	2688	
2713	0	434	12.0453	1509	24.7269	2066	37.2672	2434	50.1261	2714	
2539	0	416	12.0453	1442	24.7269	1957	37.2672	2278	50.1261	2540	
2571	0	402	12.0453	1407	24.7269	1964	37.2672	2302	50.1261	2572	
2564	0	422	12.0453	1412	24.7269	1949	37.2672	2289	50.1261	2565	
2577	0	422	12.0453	1437	24.7269	1963	37.2672	2293	50.1261	2578	
2683	0	433	12.0453	1460	24.7269	2022	37.2672	2381	50.1261	2684	
2671	0	412	12.0453	1470	24.7269	2016	37.2672	2365	50.1261	2672	
2696	0	419	12.0453	1502	24.7269	2056	37.2672	2400	50.1261	2697	
2632	0	419	12.0453	1474	24.7269	2024	37.2672	2360	50.1261	2633	
2655	0	427	12.0453	1465	24.7269	2026	37.2672	2368	50.1261	2656	
2985	0	411	12.0453	1897	24.7269	2424	37.2672	2727	50.1261	2986	
2602	0	433	12.0453	1474	24.7269	2019	37.2672	2336	50.1261	2603	
2750	0	408	12.0453	1578	24.7269	2126	37.2672	2465	50.1261	2751	
2602	0	403	12.0453	1492	24.7269	2014	37.2672	2331	50.1261	2603	
2731	0	419	12.0453	1516	24.7269	2092	37.2672	2442	50.1261	2732	
2672	0	405	12.0453	1449	24.7269	2030	37.2672	2386	50.1261	2673	
2767	0	427	12.0453	1498	24.7269	2106	37.2672	2480	50.1261	2768	
2563	0	405	12.0453	1370	24.7269	1939	37.2672	2290	50.1261	2564	
2615	0	413	12.0453	1409	24.7269	1970	37.2672	2343	50.1261	2616	
2653	0	425	12.0453	1481	24.7269	2025	37.2672	2384	50.1261	2654	
2784	0	413	12.0453	1651	24.7269	2167	37.2672	2518	50.1261	2785	
2584	0	430	12.0453	1462	24.7269	1974	37.2672	2324	50.1261	2585	
2546	0	420	12.0453	1397	24.7269	1920	37.2672	2281	50.1261	2547	
2923	0	438	12.0453	1613	24.7269	2218	37.2672	2626	50.1261	2924	
2878	0	428	12.0453	1629	24.7269	2199	37.2672	2588	50.1261	2879	
2836	0	408	12.0453	1592	24.7269	2161	37.2672	2544	50.1261	2837	
2683	0	420	12.0453	1507	24.7269	2053	37.2672	2411	50.1261	2684	
2649	0	421	12.0453	1451	24.7269	2001	37.2672	2367	50.1261	2650	
2600	0	408	12.0453	1457	24.7269	2004	37.2672	2337	50.1261	2601	
2686	0	419	12.0453	1472	24.7269	2043	37.2672	2402	50.1261	2687	
2571	0	414	12.0453	1388	24.7269	1945	37.2672	2293	50.1261	2572	
2478	0	406	12.0453	1329	24.7269	1860	37.2672	2197	50.1261	2479	
2650	0	409	12.0453	1433	24.7269	2003	37.2672	2361	50.1261	2651	
2546	0	415	12.0453	1386	24.7269	1917	37.2672	2257	50.1261	2547	
2336	0	414	12.0453	1249	24.7269	1747	37.2672	2059	50.1261	2337	
2481	0	404	12.0453	1350	24.7269	1876	37.2672	2198	50.1261	2482	
2659	0	425	12.0453	1422	24.7269	2009	37.2672	2369	50.1261	2660	
2592	0	415	12.0453	1409	24.7269	1971	37.2672	2312	50.1261	2593	
2656	0	431	12.0453	1450	24.7269	2023	37.2672	2373	50.1261	2657	
2617	0	413	12.0453	1415	24.7269	1973	37.2672	2325	50.1261	2618	
3083	0	414	12.0453	1876	24.7269	2436	37.2672	2789	50.1261	3084	
2895	0	422	12.0453	1642	24.7269	2234	37.2672	2598	50.1261	2896	
2709	0	402	12.0453	1448	24.7269	2038	37.2672	2409	50.1261	2710	
2714	0	418	12.0453	1443	24.7269	2038	37.2672	2415	50.1261	2715	
2628	0	417	12.0453	1392	24.7269	1954	37.2672	2324	50.1261	2629	
2622	0	416	12.0453	1464	24.7269	2003	37.2672	2356	50.1261	2623	
2794	0	426	12.0453	1590	24.7269	2148	37.2672	2518	50.1261	2795	
2653	0	436	12.0453	1496	24.7269	2028	37.2672	2384	50.1261	2654	
2504	0	418	12.0453	1423	24.7269	1916	37.2672	2253	50.1261	2505	
2552	0	416	12.0453	1419	24.7269	1945	37.2672	2295	50.1261	2553	
2900	0	434	12.0453	1592	24.7269	2199	37.2672	2603	50.1261	2901	
2772	0	414	12.0453	1566	24.7269	2127	37.2672	2497	50.1261	2773	
2721	0	432	12.0453	1534	24.7269	2084	37.2672	2448	50.1261	2722	
2716	0	409	12.0453	1509	24.7269	2067	37.2672	2437	50.1261	2717	
2659	0	406	12.0453	1436	24.7269	1990	37.2672	2366	50.1261	2660	
2611	0	427	12.0453	1416	24.7269	1977	37.2672	2329	50.1261	2612	
2632	0	421	12.0453	1415	24.7269	1992	37.2672	2352	50.1261	2633	
2497	0	399	12.0453	1334	24.7269	1885	37.2672	2228	50.1261	2498	
2514	0	420	12.0453	1341	24.7269	1890	37.2672	2238	50.1261	2515	
2573	0	423	12.0453	1404	24.7269	1950	37.2672	2295	50.1261	2574	
2472	0	417	12.0453	1334	24.7269	1861	37.2672	2196	50.1261	2473	
2506	0	414	12.0453	1346	24.7269	1880	37.2672	2222	50.1261	2507	
2472	0	405	12.0453	1331	24.7269	1866	37.2672	2196	50.1261	2473	
2513	0	403	12.0453	1330	24.7269	1886	37.2672	2230	50.1261	2514	
2517	0	414	12.0453	1341	24.7269	1908	37.2672	2251	50.1261	2518	
2643	0	421	12.0453	1460	24.7269	2024	37.2672	2370	50.1261	2644	
2694	0	417	12.0453	1435	24.7269	2025	37.2672	2391	50.1261	2695	
2716	0	419	12.0453	1457	24.7269	2041	37.2672	2411	50.1261	2717	
2824	0	433	12.0453	1603	24.7269	2169	37.2672	2526	50.1261	2825	
2804	0	419	12.0453	1510	24.7269	2117	37.2672	2496	50.1261	2805	
2814	0	407	12.0453	1561	24.7269	2147	37.2672	2515	50.1261	2815	
2580	0	428	12.0453	1381	24.7269	1944	37.2672	2297	50.1261	2581	
2622	0	428	12.0453	1452	24.7269	1998	37.2672	2357	50.1261	2623	
2745	0	438	12.0453	1521	24.7269	2090	37.2672	2465	50.1261	2746	
2562	0	422	12.0453	1429	24.7269	1945	37.2672	2294	50.1261	2563	
2598	0	437	12.0453	1498	24.7269	2004	37.2672	2344	50.1261	2599	
2562	0	420	12.0453	1425	24.7269	1959	37.2672	2308	50.1261	2563	
2784	0	396	12.0453	1543	24.7269	2116	37.2672	2507	50.1261	2785	
2700	0	423	12.0453	1524	24.7269	2068	37.2672	2427	50.1261	2701	
2750	0	417	12.0453	1548	24.7269	2109	37.2672	2476	50.1261	2751	
2766	0	433	12.0453	1499	24.7269	2085	37.2672	2474	50.1261	2767	
2626	0	408	12.0453	1462	24.7269	2000	37.2672	2357	50.1261	2627	
2633	0	427	12.0453	1470	24.7269	2017	37.2672	2366	50.1261	2634	
2611	0	418	12.0453	1417	24.7269	2009	37.2672	2355	50.1261	2612	
2553	0	427	12.0453	1372	24.7269	1950	37.2672	2291	50.1261	2554	
2470	0	423	12.0453	1289	24.7269	1856	37.2672	2201	50.1261	2471	
2589	0	423	12.0453	1385	24.7269	1956	37.2672	2307	50.1261	2590	
2455	0	402	12.0453	1343	24.7269	1873	37.2672	2191	50.1261	2456	
2595	0	425	12.0453	1428	24.7269	1987	37.2672	2319	50.1261	2596	
2592	0	412	12.0453	1408	24.7269	1971	37.2672	2310	50.1261	2593	
2533	0	410	12.0453	1373	24.7269	1923	37.2672	2257	50.1261	2534	
2524	0	409	12.0453	1363	24.7269	1907	37.2672	2242	50.1261	2525	
3194	0	433	12.0453	1973	24.7269	2555	37.2672	2907	50.1261	3195	
2766	0	431	12.0453	1527	24.7269	2107	37.2672	2464	50.1261	2767	
2752	0	420	12.0453	1524	24.7269	2097	37.2672	2452	50.1261	2753	
2740	0	434	12.0453	1510	24.7269	2090	37.2672	2443	50.1261	2741	
3021	0	434	12.0453	1786	24.7269	2361	37.2672	2724	50.1261	3022	
2711	0	402	12.0453	1456	24.7269	2048	37.2672	2416	50.1261	2712	
2604	0	421	12.0453	1403	24.7269	1964	37.2672	2320	50.1261	2605	
2641	0	430	12.0453	1474	24.7269	2023	37.2672	2379	50.1261	2642	
2640	0	427	12.0453	1496	24.7269	2030	37.2672	2379	50.1261	2641	
2539	0	411	12.0453	1453	24.7269	1953	37.2672	2287	50.1261	2540	
