0.0019433,-0.00063578,0.012432,-0.0026825,-0.0084663,-0.0059771,-0.0015505,-0.013832,-0.0055461,-0.0015201,-0.010309,-0.0044485,-0.0081964,-0.018024,-0.0055545
-0.00054027,-0.00067638,0.010748,-0.0036979,-0.0080068,-0.0015886,-0.00092665,-0.0086298,-0.004264,-0.00146,-0.0090171,0.00042647,-0.0061743,-0.014141,-0.002882
-0.003553,-0.00042819,0.0071928,-0.0049695,-0.0056056,0.0030781,-0.0016183,-0.0013494,-0.0022167,-0.00080791,-0.0058994,0.0070907,-0.0036929,-0.0089974,-0.00023074
-0.0064161,-0.00091719,0.0023259,-0.0043942,-0.0015253,0.0064205,-0.00089169,0.0062419,0.00088556,-0.0005073,-0.00062066,0.016302,-0.00071067,-0.0026231,0.0034704
-0.0083155,-0.0017182,-0.0024893,-0.0017657,0.0028102,0.0072648,0.0018866,0.012775,0.0046157,-0.00025197,0.0055554,0.023804,0.0028531,0.0050359,0.0077752
-0.0089212,-0.0016862,-0.0062787,0.00071881,0.0060046,0.0058127,0.0042651,0.017789,0.0073951,0.00051962,0.010556,0.023405,0.0059617,0.012329,0.010528
-0.0083908,-0.00086209,-0.008777,0.0012565,0.0077954,0.003879,0.0044867,0.021037,0.0080064,0.00114,0.012874,0.014463,0.0072421,0.016359,0.010349
-0.0068956,-0.00030248,-0.0099693,0.00063506,0.0088276,0.0033422,0.0041544,0.022069,0.006901,0.00082628,0.01248,0.0031736,0.0069543,0.016107,0.0084042
-0.004599,-0.00043857,-0.0099254,0.0008054,0.0093932,0.0041878,0.0052586,0.020542,0.0053827,0.00032628,0.010656,-0.0044107,0.0067652,0.013686,0.0069883
-0.0020071,-0.00073385,-0.00887,0.0021553,0.0088819,0.0046594,0.0064439,0.016438,0.0040458,0.00077598,0.0087132,-0.0081418,0.0071343,0.011346,0.0066752
0.00039995,-0.00067716,-0.0069211,0.0032626,0.0066141,0.0033975,0.0051138,0.0099389,0.0026344,0.0016196,0.0066552,-0.011217,0.0064193,0.0084627,0.0057154
0.0029031,-0.00020523,-0.0039598,0.0028033,0.0026845,0.00079853,0.0020326,0.001569,0.00090818,0.0013623,0.0033621,-0.014095,0.0034363,0.003092,0.0024838
0.0058986,0.00057697,-0.00014787,0.0007115,-0.0021782,-0.0018335,0.00029249,-0.0073705,-0.0010759,-3.783e-05,-0.0015151,-0.013743,-0.00052916,-0.0042348,-0.0021528
0.0083703,0.0013566,0.0037721,-0.002134,-0.006928,-0.0037112,6.2509e-05,-0.01506,-0.003216,-0.0011443,-0.0063297,-0.0086229,-0.0035276,-0.010284,-0.0056827
0.0084331,0.0016193,0.0071103,-0.0044273,-0.010241,-0.0047654,-0.0017314,-0.020295,-0.0052249,-0.0011929,-0.0089658,-0.0017239,-0.0054905,-0.01283,-0.0069231
0.0060383,0.0012886,0.0097108,-0.0049411,-0.011212,-0.0050428,-0.0059052,-0.022979,-0.0063842,-0.00079486,-0.009282,0.002598,-0.0073823,-0.01282,-0.007099
0.003606,0.00093558,0.011299,-0.0034267,-0.010427,-0.0044697,-0.009135,-0.023047,-0.0060181,-0.00057807,-0.0088496,0.0031638,-0.0088372,-0.012192,-0.007655
0.002795,0.00084895,0.010934,-0.00098709,-0.0093635,-0.0029934,-0.0090663,-0.01947,-0.0042758,-0.00048569,-0.0083662,0.0018757,-0.0085568,-0.011084,-0.0081028
0.0020582,0.00052261,0.0079438,0.00093938,-0.0081743,-0.00071559,-0.0075522,-0.011331,-0.0020774,-0.00044607,-0.0068106,0.00039343,-0.0065271,-0.0082896,-0.0069488
-0.00086815,-0.00028023,0.0031779,0.0018032,-0.0052,0.0018165,-0.0064971,0.00010785,-0.0001511,-0.00049958,-0.0034104,-0.00099596,-0.0039736,-0.0034521,-0.0039934
-0.00509,-0.00068033,-0.0013946,0.0018612,0.00046628,0.0033934,-0.0041654,0.01118,0.0016308,-0.00022125,0.0010657,-0.0017325,-0.0013568,0.0024016,-0.00051498
-0.0073849,0.00012055,-0.0044085,0.0014063,0.006951,0.0029135,0.00083295,0.018025,0.0037336,0.00076397,0.0054381,-0.00055258,0.0018103,0.0079837,0.0024737
-0.0065509,0.0013299,-0.006059,0.00076945,0.011217,0.00083398,0.0051768,0.019076,0.0059297,0.0016152,0.0090463,0.0026,0.0051815,0.012413,0.0049053
-0.0045968,0.0014699,-0.0073494,0.00073373,0.011981,-0.00071154,0.0056583,0.015867,0.0071534,0.00091753,0.011,0.0055541,0.0073353,0.015031,0.0066141
-0.0033189,0.00058551,-0.0086559,0.001943,0.010089,1.9413e-05,0.0064025,0.011731,0.0065028,-0.0012078,0.010137,0.0057195,0.0075953,0.015388,0.0068389
-0.0020279,0.00019987,-0.009217,0.0037198,0.0068814,0.0023491,0.014492,0.0091115,0.0041934,-0.0028268,0.0067286,0.0027128,0.0067192,0.013479,0.0052228
0.00034586,0.00088164,-0.0081259,0.0043765,0.0034647,0.0037851,0.0276,0.0074548,0.0014497,-0.002521,0.0028721,-0.0010207,0.0054848,0.0096076,0.002511
0.0029605,0.0012723,-0.0056292,0.0032092,0.00090159,0.0026248,0.032607,0.0041557,-0.00045683,-0.0010187,1.2928e-05,-0.0022443,0.0038214,0.004077,-0.0002617
0.0044889,0.00026763,-0.0029155,0.0014412,-0.00053054,-0.00050426,0.020045,-0.0019222,-0.0012131,4.2966e-05,-0.0028583,0.0001268,0.001682,-0.0025771,-0.0027572
0.0053667,-0.0010608,-0.00052947,0.000534,-0.0021853,-0.0037495,-0.0044318,-0.0086002,-0.0017452,0.00012865,-0.0071969,0.0039987,-0.00035932,-0.0090836,-0.0050445
0.0067254,-0.00098874,0.0022259,0.00032695,-0.0056528,-0.0061914,-0.026555,-0.012876,-0.0032353,-0.00010104,-0.011901,0.0061002,-0.0018913,-0.013711,-0.0067544
0.007943,0.00018031,0.0057873,-0.00021594,-0.010229,-0.008371,-0.037822,-0.014416,-0.0054913,-5.8508e-05,-0.013994,0.0047261,-0.0032262,-0.015408,-0.0071645
0.0072463,0.00054329,0.0089655,-0.0011083,-0.013025,-0.010439,-0.039483,-0.015083,-0.0067182,0.0002158,-0.012244,0.00051174,-0.0047278,-0.014497,-0.0060712
0.0044829,-0.00047941,0.010001,-0.0014327,-0.012093,-0.010279,-0.035423,-0.015378,-0.0056309,0.00049909,-0.0086164,-0.0043521,-0.0061569,-0.012017,-0.0040749
0.0013906,-0.0013463,0.0086444,-0.00090521,-0.0084546,-0.004852,-0.026876,-0.013304,-0.0033969,0.00068206,-0.0056171,-0.0070218,-0.0069367,-0.0086143,-0.0018768
-0.0010348,-0.00097245,0.0062992,-2.9348e-05,-0.004464,0.0055824,-0.014395,-0.0073908,-0.0023221,0.00061502,-0.0033839,-0.0056166,-0.0065639,-0.0043618,0.00033244
-0.0035598,-0.00054157,0.0041738,0.0010696,-0.0010706,0.015558,-0.00084477,0.00073557,-0.0026689,0.00017962,-0.00038981,-0.0013282,-0.0047125,0.00056575,0.0026157
-0.0065063,-0.0016274,0.0021116,0.0025608,0.0025075,0.018653,0.0096775,0.007959,-0.0022397,-0.00032541,0.0037174,0.0022077,-0.0016048,0.0055163,0.0048322
-0.008343,-0.0035121,-0.00058976,0.0036935,0.007009,0.01384,0.014907,0.012805,0.00033507,-0.00023615,0.0073825,0.0029189,0.0016096,0.0096914,0.0067597
-0.0077069,-0.0038462,-0.0037961,0.0031806,0.011861,0.0061639,0.015741,0.015612,0.0032661,0.00071379,0.0092782,0.0023425,0.0035637,0.012567,0.008257
-0.0055544,-0.0017827,-0.0064345,0.001179,0.015446,0.00094749,0.01498,0.016375,0.0037223,0.0018192,0.0098564,0.0024491,0.0040647,0.013963,0.0088196
-0.0038896,0.00083003,-0.0077394,-0.00046845,0.01612,-0.0010087,0.014677,0.014409,0.0015346,0.0020066,0.010111,0.002495,0.0042542,0.01395,0.007493
-0.0030793,0.0017862,-0.0081786,-0.00062846,0.01332,-0.0020386,0.014437,0.010296,-0.00050751,0.001112,0.0097395,0.0010804,0.0050852,0.012767,0.0041147
-0.0017094,0.001189,-0.0085482,-0.00033135,0.00822,-0.0034949,0.012555,0.0062004,-4.4273e-05,0.00012015,0.007566,-0.00087492,0.0060475,0.010645,0.00029476
0.0011854,0.00095618,-0.0082402,-0.00096376,0.0030249,-0.0046508,0.0086794,0.0032228,0.0021127,-0.00014402,0.0034287,-0.0022297,0.0057542,0.0076253,-0.0020187
0.0047256,0.0019471,-0.005553,-0.0021448,-0.00089774,-0.0047793,0.004447,-0.00010227,0.0031033,-4.6175e-05,-0.0012848,-0.0047775,0.0035731,0.0036171,-0.0028723
0.0070329,0.0026686,-0.00030092,-0.0027112,-0.0039586,-0.0045271,0.0014523,-0.0052232,0.0015206,-0.00032929,-0.0050283,-0.010205,0.00034414,-0.0013078,-0.0039161
0.0069709,0.0014005,0.0051071,-0.0029422,-0.0070095,-0.0048905,-0.00018419,-0.010583,-0.00092401,-0.00076504,-0.0074112,-0.014714,-0.0024741,-0.0066691,-0.0056297
0.0050052,-0.0012201,0.0082261,-0.0040162,-0.0096329,-0.0057243,-0.00098311,-0.013113,-0.0015717,-0.00046746,-0.0089212,-0.011409,-0.0041124,-0.011549,-0.0064956
0.0025657,-0.0028857,0.0090825,-0.0055206,-0.010635,-0.005835,-0.0011997,-0.012302,-9.1809e-05,0.00061946,-0.0096889,0.00078771,-0.0048894,-0.014829,-0.0054146
0.00070341,-0.002571,0.0089468,-0.0054474,-0.0098646,-0.0043461,-0.0012509,-0.010728,0.0012738,0.0013956,-0.0090257,0.0141,-0.0054851,-0.015689,-0.0033807
-0.00051785,-0.0014259,0.0079026,-0.0030721,-0.0083401,-0.0016218,-0.0017075,-0.010117,0.00063166,0.00093297,-0.0064478,0.019533,-0.0059679,-0.01402,-0.0018444
-0.0014812,-0.00061706,0.0052941,-0.00015177,-0.006505,0.0011585,-0.0021149,-0.0086612,-0.0013324,-0.00037268,-0.0027572,0.015402,-0.0055855,-0.010313,-0.00070412
-0.0023994,0.00016163,0.0016052,0.0014925,-0.0036348,0.0030512,-0.0011314,-0.0035476,-0.0023521,-0.0011914,0.00064919,0.0070689,-0.0036029,-0.0052623,0.00092741
-0.00333,0.0013201,-0.0018684,0.0021289,0.00048982,0.0038341,0.0011034,0.0047475,-0.0012155,-0.00065683,0.003429,0.00028973,-0.00035463,0.00029009,0.0029348
-0.0041949,0.0019595,-0.004576,0.0028716,0.00438,0.0037602,0.0020623,0.012101,0.00097142,0.00066218,0.0062033,-0.0033433,0.0027849,0.005326,0.0044015
-0.0045521,0.0011722,-0.0064816,0.0035886,0.0062177,0.0032718,8.6514e-05,0.014779,0.0019826,0.0012724,0.0086879,-0.005417,0.0046241,0.0091191,0.0049615
-0.0039751,-7.9655e-05,-0.0070798,0.0034735,0.0058739,0.0028779,-0.0022929,0.012909,0.0008314,0.00047511,0.0093541,-0.007185,0.0050924,0.011605,0.0048392
-0.002852,7.7866e-05,-0.0061619,0.0029188,0.0046993,0.0027479,-0.00089545,0.0094878,-0.0010857,-0.00060335,0.0077335,-0.0078497,0.0048698,0.012773,0.0040073
-0.0019946,0.0017938,-0.0047765,0.0031457,0.0036253,0.0022022,0.0038774,0.0066622,-0.0014025,-0.00030782,0.0056721,-0.0060879,0.0045393,0.011952,0.0023606
-0.0012404,0.0031838,-0.0038486,0.0040005,0.0023541,0.00017401,0.0062481,0.0040937,0.00064237,0.0012296,0.0048602,-0.0024652,0.0042688,0.0085105,0.0004526
0.000409,0.0028528,-0.0025494,0.0036726,0.00045454,-0.003183,0.0024528,0.00092295,0.0033284,0.0019876,0.0040764,0.00066546,0.0037596,0.0032148,-0.00090759
0.0028075,0.0015186,0.00036282,0.0012876,-0.0015369,-0.0056506,-0.0034432,-0.0022843,0.004181,0.00069477,0.00078831,0.0017706,0.0023169,-0.0019529,-0.0017614
0.0042375,0.00060703,0.0041713,-0.0013865,-0.002562,-0.0048153,-0.0044641,-0.0046528,0.002373,-0.001355,-0.0047433,0.0016265,-0.00033351,-0.0055934,-0.0029557
0.0038852,0.0003191,0.0067805,-0.0020488,-0.0023073,-0.0012359,-0.00030413,-0.0068803,-0.00044322,-0.001985,-0.0089649,0.0016992,-0.0031068,-0.0078885,-0.0048505
0.0033468,1.4848e-05,0.0073149,-0.0010237,-0.0016396,0.0013371,0.0021731,-0.010206,-0.0015056,-0.00094535,-0.0092345,0.0019751,-0.0043458,-0.0095656,-0.0065597
0.0042128,-0.00032036,0.0067105,-0.00068446,-0.0017278,0.00014445,-0.0016097,-0.013802,0.0004466,6.7703e-05,-0.0069315,0.0013821,-0.0038949,-0.010512,-0.0067658
0.0051676,-0.00026144,0.0059364,-0.0017988,-0.0028398,-0.0027725,-0.0082382,-0.014891,0.0036303,-0.0001472,-0.0052368,-2.5097e-05,-0.0033661,-0.0099219,-0.0051488
0.0033692,-0.00013196,0.0049468,-0.0023955,-0.0040482,-0.002613,-0.011827,-0.011757,0.0048721,-0.0010193,-0.0048877,-0.0004072,-0.0037766,-0.007441,-0.0027226
-0.0014762,-0.00058815,0.0034555,-0.00096654,-0.0041367,0.0022893,-0.011356,-0.005492,0.0031587,-0.0014039,-0.0037306,0.0017818,-0.0039945,-0.0036194,-0.00065669
-0.006118,-0.0011716,0.0016998,0.0011532,-0.0027913,0.0082886,-0.0094158,0.0014124,0.00068167,-0.001031,-0.00026398,0.0052604,-0.0024667,0.00060041,0.00088343
-0.0073179,-0.0007729,8.9832e-05,0.0020463,-0.00080022,0.010608,-0.0066378,0.007121,-0.00016823,-0.00040892,0.004059,0.0062144,0.00034127,0.0044404,0.0023141
-0.0052293,0.0003781,-0.0013795,0.0021605,0.00094384,0.0081616,-0.0016411,0.010892,0.00033349,4.7942e-05,0.0067935,0.0020302,0.0024255,0.0074264,0.0034987
-0.0025257,0.00076326,-0.003044,0.0029016,0.0023392,0.0035889,0.0045547,0.012573,0.00037986,0.00032917,0.0075191,-0.0053132,0.0027993,0.0093057,0.0040068
-0.001098,-2.0537e-05,-0.0049461,0.0034999,0.0036901,0.00011353,0.0081616,0.012362,-0.00047243,0.00054363,0.0075181,-0.010763,0.0024007,0.0099058,0.0043253
-0.00067229,-0.00049237,-0.0063484,0.0019779,0.0047742,-0.00058678,0.0072654,0.010684,-0.0010421,0.00068457,0.0071402,-0.011426,0.0024203,0.009133,0.0053575
-0.00015234,0.00037464,-0.0061077,-0.0011018,0.0049489,0.0011541,0.004118,0.007995,-0.00070591,0.00065072,0.0053851,-0.0088602,0.0027791,0.0072351,0.0063591
0.00095867,0.0014426,-0.0039042,-0.0026969,0.0040883,0.0031432,0.001977,0.0049054,-0.00041295,0.00034942,0.0022345,-0.0056109,0.0027081,0.0048273,0.0050553
0.0024602,0.0010302,-0.00090849,-0.0016145,0.0026702,0.0028023,0.001635,0.0023144,-0.00128,-0.00019251,-0.00052646,-0.0017049,0.0020667,0.0022997,0.00088327
0.0037548,-0.00075202,0.0014054,-0.00022337,0.0009116,-0.00014264,0.0018725,0.00065294,-0.0029828,-0.00075805,-0.0016374,0.0036318,0.0013542,-0.0005314,-0.0033956
0.0041662,-0.0023329,0.0029895,-0.00079798,-0.0012858,-0.0029872,0.0016251,-0.0012262,-0.0040372,-0.0010711,-0.0019652,0.0086105,0.00076102,-0.0037562,-0.0049117
0.0036729,-0.0027169,0.0048753,-0.0024571,-0.0033138,-0.0031196,0.00068201,-0.0054169,-0.003542,-0.0010282,-0.0027757,0.010109,-4.1995e-05,-0.006795,-0.00431
0.0030926,-0.0022259,0.0071097,-0.003253,-0.0038734,-0.0010652,-0.00047199,-0.012206,-0.0022648,-0.00065284,-0.0037875,0.00788,-0.001186,-0.0090745,-0.0041898
0.0027822,-0.0015544,0.0082686,-0.0032927,-0.0027213,0.00065935,-0.00054913,-0.018369,-0.001696,9.7382e-05,-0.0041036,0.0051063,-0.0022623,-0.010691,-0.0048605
0.001719,-0.00097119,0.0074192,-0.0037578,-0.0014544,0.00086028,0.0016704,-0.019505,-0.0022144,0.0011222,-0.0037869,0.0044277,-0.0028369,-0.011559,-0.0041939
-0.00096173,-0.0004399,0.0053003,-0.0041923,-0.0014456,0.00022998,0.005369,-0.014352,-0.0027381,0.0018625,-0.0031723,0.0052031,-0.0029099,-0.01058,-0.0014845
-0.0040257,7.9028e-05,0.0028815,-0.0030045,-0.0017429,-0.00082039,0.0075562,-0.0058729,-0.002206,0.0017507,-0.0018364,0.0050868,-0.0026941,-0.0069488,0.0012886
-0.0052869,0.00054779,-2.538e-06,-0.0001571,-0.0005352,-0.0027985,0.0059368,0.0020905,-0.00075197,0.00099544,0.00019302,0.0026794,-0.0021989,-0.0019594,0.0026336
-0.0046003,0.00077839,-0.0035552,0.0024805,0.0017834,-0.0053166,0.0013445,0.0078786,0.00074436,0.00034253,0.0013744,-0.0019692,-0.0012493,0.0018946,0.0034777
-0.004043,0.0005149,-0.0065945,0.0034155,0.0030113,-0.0065275,-0.0032568,0.011226,0.0016008,8.9456e-05,0.00070042,-0.0078328,0.00014206,0.0036424,0.0048289
-0.0047123,-0.00016315,-0.0075845,0.0028328,0.0025967,-0.0053645,-0.005498,0.01145,0.0015828,-4.6003e-05,-0.00012469,-0.012708,0.0015444,0.0044292,0.005691
-0.0049589,-0.00071671,-0.0066221,0.0016028,0.0023776,-0.003159,-0.0050005,0.0085992,0.00088554,-0.0002205,0.0012431,-0.013735,0.0023289,0.005339,0.0048468
-0.0028262,-0.0007298,-0.0051783,0.00020789,0.0032645,-0.0020298,-0.003033,0.005351,0.00022669,-0.00038285,0.0040507,-0.0097181,0.0022002,0.0059834,0.003038
0.00093661,-0.00040462,-0.0040804,-0.00099884,0.0035967,-0.0024933,-0.0013239,0.0048719,0.00042266,-0.00071527,0.0050759,-0.0026849,0.0015546,0.0056807,0.0016774
0.0036946,-0.00018128,-0.0029497,-0.0014371,0.0021187,-0.0035335,-0.00062734,0.0064586,0.0015199,-0.0012669,0.0029509,0.003889,0.0011949,0.0048137,0.00063826
0.0041814,-0.00013622,-0.001607,-0.00090919,0.00048458,-0.0042099,-0.0003015,0.0058612,0.0026617,-0.0013156,-0.00031644,0.0082251,0.0014899,0.0042014,-0.00093878
0.0035251,-8.6472e-05,-0.00065312,-0.0001417,0.00090181,-0.0041641,0.00029472,0.00095625,0.0028819,-0.00018335,-0.0024659,0.010773,0.0018445,0.0038167,-0.002554
0.0031642,2.6967e-05,-0.00021002,-0.00012527,0.002626,-0.0031688,0.00054287,-0.0050402,0.0017257,0.0012949,-0.0035414,0.011974,0.0013238,0.0028721,-0.002931
0.0031352,0.00025157,0.00060028,-0.0010632,0.002776,-0.0013355,-0.00040057,-0.0074686,-0.00058839,0.0013565,-0.004485,0.011013,-0.00011355,0.00087692,-0.0022724
0.0028203,0.00078531,0.0021249,-0.0022695,0.00010919,0.00048918,-0.0019443,-0.0057316,-0.0029978,-0.00022187,-0.0050182,0.0074222,-0.0014425,-0.0018033,-0.0021318
0.002216,0.0015575,0.0032877,-0.0028594,-0.003587,0.0014826,-0.002669,-0.0032735,-0.0040499,-0.0014147,-0.0044322,0.0026015,-0.0018951,-0.0041657,-0.0029697
0.0015413,0.0019654,0.0031912,-0.0023487,-0.0058189,0.0018549,-0.0022195,-0.0030843,-0.0034317,-0.00055328,-0.0033257,-0.0016383,-0.0019417,-0.0051174,-0.003402
0.00026672,0.0015946,0.002496,-0.00095398,-0.0059543,0.0023369,-0.0014581,-0.0048523,-0.0025068,0.0012353,-0.0027396,-0.0052092,-0.0024233,-0.0041607,-0.0022898
-0.0022297,0.00093912,0.0020293,0.00049283,-0.0051601,0.0028766,-0.0010225,-0.0062146,-0.002236,0.0014056,-0.0020708,-0.0087147,-0.0031211,-0.0018373,-0.00028526
-0.005031,0.00074315,0.0010801,0.0012716,-0.0044299,0.0027402,-0.00078109,-0.0054629,-0.0014331,-0.00058061,0.00023416,-0.011034,-0.0029445,0.0006749,0.0013358
-0.0059261,0.00082603,-0.0013939,0.0014443,-0.0032868,0.0019429,-0.00054849,-0.0026499,0.0011508,-0.0025644,0.0038721,-0.010383,-0.0014137,0.0025383,0.0023174
-0.0040095,0.00039308,-0.0045242,0.0014187,-0.00059765,0.0016818,-0.00036666,0.0013717,0.0038613,-0.0025742,0.0064168,-0.0075324,0.00075666,0.0037165,0.0030318
-0.001272,-0.00052018,-0.0061781,0.0011454,0.0035266,0.0028818,4.2428e-05,0.0061657,0.0039139,-0.0011122,0.0062897,-0.0049916,0.0025704,0.0045119,0.0032307
-0.00052042,-0.00091462,-0.0057758,0.0004844,0.0070363,0.0048311,0.0013426,0.011219,0.0019655,5.987e-05,0.0044138,-0.0027096,0.0035746,0.0049352,0.002355
-0.0019477,-0.00041174,-0.0049604,4.2933e-06,0.0074658,0.0058644,0.0035311,0.014489,0.0017823,0.00031432,0.0024774,0.0018185,0.0036588,0.0046255,0.00087172
-0.0029331,5.2727e-05,-0.0050348,0.00033851,0.004257,0.005253,0.0050977,0.013151,0.0045804,0.00023987,0.0011313,0.0079458,0.0028055,0.0032665,0.00017196
-0.001435,-0.00028145,-0.0049988,0.00098917,-0.00043986,0.0038462,0.004302,0.0069732,0.0068309,5.6205e-05,0.00039206,0.010405,0.0014901,0.0010808,0.00077247
0.0016385,-0.00074673,-0.003111,0.0010105,-0.0033889,0.0027799,0.0018511,-0.00025604,0.0053105,-0.00055206,0.0002327,0.006322,0.00070518,-0.0010596,0.0013163
0.0040875,-0.00037488,0.000367,0.0006764,-0.0029546,0.0021676,0.00093185,-0.0043579,0.001537,-0.0010991,0.0001356,0.00048708,0.00087153,-0.0022892,-2.2424e-05
0.0052783,0.00046554,0.0033043,0.00094309,-0.0003886,0.0014322,0.002947,-0.0051851,-0.0010316,-0.00038087,-0.00057741,-0.00032264,0.0010796,-0.002709,-0.0032645
0.006114,0.00067008,0.0044716,0.0013003,0.0015851,0.00039655,0.004631,-0.0057529,-0.0018356,0.0015163,-0.0015205,0.0036082,0.00018355,-0.0032905,-0.0062034
0.0068596,0.00015449,0.004903,7.0503e-05,0.0014836,-0.00057928,0.0023574,-0.0074875,-0.0025259,0.002601,-0.0017303,0.0057532,-0.0015612,-0.0044516,-0.0064941
0.0065261,-0.00021179,0.0060516,-0.0026516,0.00016147,-0.0012694,-0.0015418,-0.0085101,-0.003193,0.0013919,-0.0015999,0.0024503,-0.0028102,-0.0052308,-0.0040438
0.0044686,-0.00018892,0.0075809,-0.0043204,-0.00078088,-0.0017848,-0.00098879,-0.0069314,-0.002392,-0.00093197,-0.0025162,-0.002954,-0.00297,-0.0044629,-0.0010181
0.0014849,-0.00039523,0.0078517,-0.0032971,-0.0010168,-0.0022278,0.0046503,-0.0037094,-0.00022643,-0.0018961,-0.0040427,-0.0054595,-0.0026963,-0.0023123,0.00051253
-0.00097685,-0.00092381,0.0061892,-0.0012305,-0.001308,-0.0025604,0.0080141,-0.00095863,0.0013704,-0.00068203,-0.0035639,-0.0042947,-0.0024435,-7.4373e-06,0.00047156
-0.0021738,-0.0010019,0.0037665,-0.00061431,-0.0018098,-0.0026202,0.002703,0.0011364,0.0014687,0.001299,5.9093e-06,-0.0021254,-0.0017368,0.0014282,0.00025715
-0.002555,-0.00032943,0.002094,-0.0012779,-0.0017104,-0.0020257,-0.0083693,0.0038461,0.0011486,0.0023075,0.0039816,-0.0010505,-0.0004251,0.0015847,0.0010045
-0.0031249,0.00036214,0.0012409,-0.0011363,-0.00064688,-0.00057568,-0.016067,0.0068358,0.0014033,0.0017559,0.0051467,-0.0011661,0.00051638,0.00057511,0.0026632
-0.0041515,0.00051946,5.5292e-05,0.00032862,0.00061865,0.00092649,-0.014292,0.0077183,0.0016645,0.00021041,0.0039187,-0.0016291,0.00040449,-0.00063794,0.0041524
-0.0045915,0.00054056,-0.0019897,0.0013578,0.0013107,0.0010606,-0.0043955,0.0054054,0.00093497,-0.001062,0.0032069,-0.0015782,0.00019165,-0.00057142,0.0041549
-0.0034457,0.0008198,-0.0037711,0.00064968,0.0014549,-0.00034975,0.0070548,0.0022466,-0.00062494,-0.00088599,0.0038778,-0.00062603,0.0012019,0.0011581,0.0024548
-0.0015317,0.00093969,-0.0037725,-0.00098279,0.0012129,-0.0016215,0.012519,0.0012023,-0.0018057,0.00050565,0.0037281,0.00063224,0.0030437,0.0030695,0.00060365
-0.00073028,0.0005161,-0.0021241,-0.0021414,0.00048637,-0.0013786,0.007657,0.0017162,-0.0017221,0.0013323,0.0011847,0.0010018,0.0040388,0.0034459,0.00028894
-0.001343,0.00011774,-0.00063721,-0.0025488,-0.00039956,-0.00051154,-0.0051899,0.00049368,-0.00084813,0.00042934,-0.0020459,0.00010245,0.0035524,0.0022185,0.0009481
-0.0016596,0.00048105,-0.00054564,-0.002497,-0.00089532,-0.00077765,-0.017404,-0.0035074,-0.00056487,-0.0010409,-0.0031621,-0.0010153,0.0026367,0.00062139,0.00035513
-0.00061975,0.0012283,-0.00099377,-0.0018845,-0.0015523,-0.0021058,-0.020319,-0.0070921,-0.0014611,-0.0013173,-0.0019801,-0.0010416,0.0021412,-0.00041497,-0.0020592
0.00064982,0.0012425,-0.00045829,-0.0008671,-0.003452,-0.0027038,-0.012752,-0.0070065,-0.002417,-0.00075934,-0.0010317,0.00020095,0.0013805,-0.00086008,-0.0040495
0.00079914,0.00019375,0.0010389,-0.00046218,-0.0055495,-0.001525,-0.0021002,-0.004285,-0.0021029,-0.0010194,-0.0020642,0.0017911,-0.00054731,-0.0010868,-0.0035976
